,track_x,track_y,dist,bpm_inc,key_x,mode_x,instrumentalness_x,speechiness_x,key_y,mode_y,instrumentalness_y,speechiness_y
0,What So Not - Goh (AC Slater Remix).mp3,Disclosure - When A Fire Starts To Burn.mp3,0.007910048223668035,0.04236630522477183,6,1,0.92,0.062,7,1,0.00134,0.231
1,Justice - D.A.N.C.E.mp3,Backstreet Boys - I Want It That Way.mp3,0.009291379286131937,0.14120830850945654,6,0,0.0,0.278,6,0,0.0,0.0261
2,J Balvin - Mi Gente.mp3,Dillon Francis - Need You.mp3,0.009651855532429159,0.06671176364104074,11,0,1.17e-05,0.0584,4,0,0.0545,0.196
3,"Daft Punk - Harder, Better, Faster, Stronger.mp3",Justice - D.A.N.C.E.mp3,0.011667778843822434,0.0925540857408308,6,0,0.00263,0.14400000000000002,6,0,0.0,0.278
4,RL Grime - Pressure (Valentino Khan Remix).mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.012140667601870336,0.024097523809523808,2,1,0.284,0.174,9,1,0.0,0.0619
5,Disclosure - Omen (Jonas Rathsman Remix).mp3,Claptone - Cream.mp3,0.012201841191629691,0.033314723307806965,5,0,0.8540000000000001,0.0336,1,1,0.911,0.0586
6,Dillon Francis - EDM O'CLOCK.mp3,Beyonce - Formation.mp3,0.012490718945245286,0.00886210091336923,1,1,0.124,0.109,5,0,0.0,0.237
7,Four Tet - Baby.mp3,Four Tet - Planet.mp3,0.012651338668948905,0.0006536308009734581,0,1,0.00325,0.248,0,1,0.862,0.0747
8,Kendrick Lamar – HUMBLE (Skrillex Remix).mp3,Travis Scott - SICKO MODE.mp3,0.013039772584607064,0.03318691719600867,11,1,8.23e-05,0.272,8,1,0.0,0.222
9,Four Tet - Baby.mp3,Skrillex - Midnight Hour.mp3,0.013189717133348874,0.008636428582768484,0,1,0.00325,0.248,0,1,0.000392,0.0685
10,Tchami - Prophecy.mp3,ODESZA - Loyal.mp3,0.013375673095217241,0.11961634455394868,11,1,0.772,0.0487,2,1,0.7809999999999999,0.0745
11,Backstreet Boys - Everybody (Backstreet's Back).mp3,FISHER - You Little Beauty.mp3,0.01373428576772077,0.147804593551254,10,0,3.27e-06,0.0402,6,0,0.452,0.0924
12,Denzel Curry - SPEEDBOAT.mp3,Four Tet - Only Human.mp3,0.014062379563894415,0.05813982553053211,6,1,0.0,0.131,10,0,0.138,0.0691
13,Drake - Get It Together.mp3,Seven Lions - Strangers.mp3,0.01410776418412766,0.056547788409166674,5,0,0.391,0.0514,0,0,1.6e-06,0.0394
14,Bicep - Just.mp3,Four Tet - Planet.mp3,0.01424852122424216,0.05817403043282595,7,1,0.669,0.0599,0,1,0.862,0.0747
15,Backstreet Boys - I Want It That Way.mp3,Getter - Something New.mp3,0.014975333964019254,0.100136640856727,6,0,0.0,0.0261,6,0,0.103,0.0941
16,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Chris Lake - I Want You.mp3,0.014985946914554831,0.01593803174603171,9,1,0.0,0.0619,11,0,0.35100000000000003,0.0712
17,RL Grime - Pressure (Valentino Khan Remix).mp3,Skrillex - Midnight Hour.mp3,0.014995726516233448,0.00026988839321156094,2,1,0.284,0.174,0,1,0.000392,0.0685
18,Kid Cudi - Pursuit of Happiness.mp3,Jamie xx - SeeSaw (Club Version).mp3,0.015053553853170396,0.08444876254586778,0,1,9.29e-05,0.0414,9,0,0.934,0.0438
19,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,Kid Cudi - Pursuit of Happiness.mp3,0.015167372479944137,0.12077186949695093,9,0,0.82,0.0368,0,1,9.29e-05,0.0414
20,Hannah Wants  - Rhymes.mp3,Disclosure - Holding On.mp3,0.015283224474281069,0.016007548143608268,5,1,0.00315,0.0766,5,1,0.000246,0.333
21,Tchami - Missing You.mp3,What So Not - Goh (AC Slater Remix).mp3,0.015496886580792487,0.01734872594412424,8,1,0.00899,0.0564,6,1,0.92,0.062
22,Kanye West - Flashing Lights.mp3,Backstreet Boys - I Want It That Way.mp3,0.01600905925808457,0.09448288057293154,6,0,0.0,0.0399,6,0,0.0,0.0261
23,Tchami - Missing You.mp3,Disclosure - When A Fire Starts To Burn.mp3,0.01617227910787855,0.024590957498305872,8,1,0.00899,0.0564,7,1,0.00134,0.231
24,Justice - D.A.N.C.E.mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.016598870512096516,0.08876587178693092,6,0,0.0,0.278,9,1,0.0,0.0619
25,Travis Scott - goosebumps.m4a,Dog Blood - TURN OFF THE LIGHTS.mp3,0.016738570780808402,0.015793543549407478,7,1,0.0,0.0484,11,0,0.7170000000000001,0.0594
26,Disclosure - When A Fire Starts To Burn.mp3,Dog Blood - TURN OFF THE LIGHTS.mp3,0.016872966566107424,0.03290896182270002,7,1,0.00134,0.231,11,0,0.7170000000000001,0.0594
27,Cardi B - I Like It (Dillon Francis Remix).mp3,Beyoncé - Drunk in Love.mp3,0.01694984531962272,0.07236306505748755,5,0,1.49e-05,0.149,5,0,0.00104,0.0468
28,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,What So Not - Goh (AC Slater Remix).mp3,0.017426708962211657,0.0500000004063493,6,0,0.00417,0.21,6,1,0.92,0.062
29,Drake - 0 To 100.mp3,Meek Mill - Going Bad.mp3,0.017463689336156066,0.02681301815052977,11,0,0.0,0.39,4,0,0.0,0.0905
30,Zhu - My Life (Kyle Watson Remix).mp3,Drake - Get It Together.mp3,0.01750539098546285,5.6905479997533384e-05,5,0,0.789,0.0985,5,0,0.391,0.0514
31,Bicep - Just.mp3,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,0.017526458444182644,5.0001666722225956e-05,7,1,0.669,0.0599,10,1,0.861,0.0315
32,Kanye West - Fade.mp3,Beyoncé - Crazy In Love.mp3,0.0176186414848665,0.06890535975394528,9,0,0.0,0.0908,2,0,0.0,0.226
33,Beyoncé - Single Ladies (Put a Ring on It).mp3,J Balvin - Mi Gente.mp3,0.01763269412191917,0.0852008664319649,1,1,0.0,0.29600000000000004,11,0,1.17e-05,0.0584
34,Disclosure - Latch.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.018012394069129606,0.008696694702670763,1,1,0.000193,0.0919,10,0,0.242,0.096
35,Justin Martin - Don't Go (Dusky Remix).mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.018176693226169518,0.04284164859002167,9,0,0.92,0.0595,11,1,0.785,0.0525
36,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,Four Tet - Planet.mp3,0.018180645622272045,0.05822694089802976,10,1,0.861,0.0315,0,1,0.862,0.0747
37,M83 - Midnight City (Eric Prydz Remix).mp3,Porter Robinson - Easy.m4a,0.018665331992024418,0.0077319181770939905,7,1,0.0672,0.141,2,1,0.0,0.0426
38,Backstreet Boys - Everybody (Backstreet's Back).mp3,Kanye West - On Sight.mp3,0.01885068064114544,0.0535756086142323,10,0,3.27e-06,0.0402,9,0,0.0,0.325
39,Justice - D.A.N.C.E.mp3,Chris Lake - I Want You.mp3,0.01888594429415532,0.10611865681546692,6,0,0.0,0.278,11,0,0.35100000000000003,0.0712
40,Linkin Park - In The End.mp3,Dr Dre - The Next Episode.mp3,0.019339793032530736,0.10334225300383006,3,0,0.0,0.0584,10,0,0.0,0.27
41,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,Four Tet - Baby.mp3,0.019353239430983032,0.05891863062102064,10,1,0.861,0.0315,0,1,0.00325,0.248
42,Tchami - Prophecy.mp3,Justice - D.A.N.C.E.mp3,0.01935598670048953,0.10611865681546692,11,1,0.772,0.0487,6,0,0.0,0.278
43,Childish Gambino - This Is America (remix).mp3,Dillon Francis - EDM O'CLOCK.mp3,0.01943806927662541,0.007835428571428651,10,0,0.174,0.0559,1,1,0.124,0.109
44,Justice - Genesis.mp3,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,0.019771215295151214,0.025124941266925827,9,1,0.366,0.384,10,1,0.861,0.0315
45,Daft Punk - Aerodynamic.mp3,Kanye West - Father Stretch My Hands Pt. 1.mp3,0.019888337469270875,0.08678197509903797,7,1,0.861,0.0524,7,1,0.0,0.0549
46,James Blake  - Limit To Your Love (Club remix).mp3,Bonobo - Bambro Koyo Ganda.mp3,0.019997729697246117,0.06517490780657573,10,0,0.242,0.096,1,1,0.334,0.0572
47,George Fitzgerald - Burns.mp3,M83 - Midnight City (Eric Prydz Remix).mp3,0.02011282879396338,0.02429975885735489,2,1,0.932,0.036000000000000004,7,1,0.0672,0.141
48,Flume - You & Me.mp3,Flume - The Difference.mp3,0.020191910990896792,0.06547658695796985,10,0,0.000114,0.0257,1,1,0.000153,0.0909
49,Justice - Genesis.mp3,Kanye West - Fade.mp3,0.02035596199127428,0.10431328892997996,9,1,0.366,0.384,9,0,0.0,0.0908
50,FISHER - You Little Beauty.mp3,Tchami - Missing You.mp3,0.020378753585396914,0.024268673328655423,6,0,0.452,0.0924,8,1,0.00899,0.0564
51,"Daft Punk - Harder, Better, Faster, Stronger.mp3",Tchami - Prophecy.mp3,0.02044622068014373,0.012415468718364051,6,0,0.00263,0.14400000000000002,11,1,0.772,0.0487
52,Chris Lake - I Want You.mp3,RL Grime - Pressure (Valentino Khan Remix).mp3,0.020477442182032558,0.008031485984897006,11,0,0.35100000000000003,0.0712,2,1,0.284,0.174
53,Travis Scott - goosebumps.m4a,RL Grime - Pressure (Valentino Khan Remix).mp3,0.0205257517937775,0.032036631431927164,7,1,0.0,0.0484,2,1,0.284,0.174
54,RL Grime - Pressure (Valentino Khan Remix).mp3,Disclosure - When A Fire Starts To Burn.mp3,0.020572533463357398,0.01665214444767166,2,1,0.284,0.174,7,1,0.00134,0.231
55,Four Tet - Baby.mp3,Justice - Genesis.mp3,0.0205866550381832,0.0855238990218273,0,1,0.00325,0.248,9,1,0.366,0.384
56,Dog Blood - BREAK LAW.mp3,Dillon Francis - Get Low.mp3,0.020667994325007457,0.06889828075975189,2,1,0.00205,0.0373,11,0,0.71,0.0859
57,Bonobo - Bambro Koyo Ganda.mp3,Claptone - Cream.mp3,0.02074431734516845,0.038859744801676095,1,1,0.334,0.0572,1,1,0.911,0.0586
58,RL Grime - Pressure (Valentino Khan Remix).mp3,Daft Punk - One More Time (Capital People Remix).mp3,0.020779346344233226,0.024097523809523808,2,1,0.284,0.174,2,1,0.0,0.133
59,Zhu - My Life (Kyle Watson Remix).mp3,Skrillex - Midnight Hour.mp3,0.020785393802003192,0.02406151945243792,5,0,0.789,0.0985,0,1,0.000392,0.0685
60,ODESZA - Bloom (Lane 8 Remix).mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.020793449023658084,0.08646825672762692,2,1,0.904,0.0437,6,0,0.395,0.0479
61,Skrillex - Midnight Hour.mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.02095219132165513,0.023821206349206304,0,1,0.000392,0.0685,9,1,0.0,0.0619
62,Disclosure - Holding On.mp3,Childish Gambino - This Is America (remix).mp3,0.020997866798407167,5.6449791942350356e-05,5,1,0.000246,0.333,10,0,0.174,0.0559
63,Kanye West - Father Stretch My Hands Pt. 1.mp3,Travis Scott - goosebumps.m4a,0.021127183898366524,0.14998054612337308,7,1,0.0,0.0549,7,1,0.0,0.0484
64,Dillon Francis - Need You.mp3,Schoolboy Q - 5200.mp3,0.02122850216070379,0.14316592384848292,4,0,0.0545,0.196,4,1,0.0,0.413
65,Rufus Du Sol - Underwater (Adam Port Remix).mp3,Daft Punk - Aerodynamic.mp3,0.021343315823794087,0.041401165943600826,11,1,0.785,0.0525,7,1,0.861,0.0524
66,Dillon Francis - Get Low.mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.02144419756550413,0.13871705284412025,11,0,0.71,0.0859,6,0,0.395,0.0479
67,Beyonce - Formation.mp3,Childish Gambino - This Is America (remix).mp3,0.021456709626688667,0.01676696784349738,5,0,0.0,0.237,10,0,0.174,0.0559
68,FISHER - You Little Beauty.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.021536233956953955,0.007640380952381025,6,0,0.452,0.0924,1,1,0.0,0.142
69,Dillon Francis - Need You.mp3,"Daft Punk - Harder, Better, Faster, Stronger.mp3",0.021559799985390003,0.10283938157036822,4,0,0.0545,0.196,6,0,0.00263,0.14400000000000002
70,Bicep - Just.mp3,Four Tet - Baby.mp3,0.021615912318620204,0.05886568557190708,7,1,0.669,0.0599,0,1,0.00325,0.248
71,Beyonce - Formation.mp3,Jack U - Mind (Malaa remix).mp3,0.021637381480799068,0.00886210091336923,5,0,0.0,0.237,6,1,0.0197,0.0538
72,Hannah Wants  - Rhymes.mp3,Skrillex - Midnight Hour.mp3,0.02226887748677121,8.731683309780819e-05,5,1,0.00315,0.0766,0,1,0.000392,0.0685
73,Justice - D.A.N.C.E.mp3,ODESZA - Bloom (Lane 8 Remix).mp3,0.022603313076421848,0.10601247621997087,6,0,0.0,0.278,2,1,0.904,0.0437
74,Disclosure - Latch.mp3,Beyoncé - Drunk in Love.mp3,0.02287094090246778,0.147918613611398,1,1,0.000193,0.0919,5,0,0.00104,0.0468
75,What So Not - Goh (AC Slater Remix).mp3,Dog Blood - TURN OFF THE LIGHTS.mp3,0.023054227559604748,0.009156028025338372,6,1,0.92,0.062,11,0,0.7170000000000001,0.0594
76,J Balvin - Mi Gente.mp3,Justice - D.A.N.C.E.mp3,0.02310832797143956,0.07675378004744708,11,0,1.17e-05,0.0584,6,0,0.0,0.278
77,Beyoncé - Drunk in Love.mp3,Flume - You & Me.mp3,0.023169632327998808,0.07212740127115612,5,0,0.00104,0.0468,10,0,0.000114,0.0257
78,Travis Scott - goosebumps.m4a,Hot Since 82 - Veins.mp3,0.0232167298112346,0.04879071605416182,7,1,0.0,0.0484,9,0,0.726,0.0547
79,Ekali - Unfaith.mp3,Travis Scott - goosebumps.m4a,0.023294358176615924,0.015386508162308087,4,0,0.231,0.101,7,1,0.0,0.0484
80,ODESZA - Say My Name (feat. Zyra).mp3,The xx - Tides (Dixon Remix).mp3,0.0233446172440165,0.060409568180237835,6,0,0.395,0.0479,4,0,0.8170000000000001,0.0513
81,Justice - Genesis.mp3,Bicep - Just.mp3,0.02342369816993557,0.02517619922258769,9,1,0.366,0.384,7,1,0.669,0.0599
82,Dillon Francis - Need You.mp3,Justice - D.A.N.C.E.mp3,0.02344312587555795,0.009413992372343959,4,0,0.0545,0.196,6,0,0.0,0.278
83,What So Not - Goh (AC Slater Remix).mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.0234593919177321,0.0500000004063493,6,1,0.92,0.062,1,1,0.0,0.142
84,Disclosure - When A Fire Starts To Burn.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.023463332760702442,0.007323428571428517,7,1,0.00134,0.231,1,1,0.0,0.142
85,FISHER - You Little Beauty.mp3,Four Tet - Only Human.mp3,0.02370177465565064,0.024292869413728747,6,0,0.452,0.0924,10,0,0.138,0.0691
86,Justin Martin - Don't Go (Dusky Remix).mp3,Kanye West - Father Stretch My Hands Pt. 1.mp3,0.02370351283580485,0.08828522920203744,9,0,0.92,0.0595,7,1,0.0,0.0549
87,Linkin Park - In The End.mp3,Bonobo - Bambro Koyo Ganda.mp3,0.023738388801866333,0.09867513766964993,3,0,0.0,0.0584,1,1,0.334,0.0572
88,Kanye West - Fade.mp3,Bicep - Just.mp3,0.023759454115498013,0.1321157002962322,9,0,0.0,0.0908,7,1,0.669,0.0599
89,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Dillon Francis - Need You.mp3,0.02378063985187489,0.09901550539920152,9,1,0.0,0.0619,4,0,0.0545,0.196
90,Disclosure - When A Fire Starts To Burn.mp3,Four Tet - Baby.mp3,0.024021355785409197,0.025155710459224916,7,1,0.00134,0.231,0,1,0.00325,0.248
91,Dog Blood - TURN OFF THE LIGHTS.mp3,RL Grime - Pressure (Valentino Khan Remix).mp3,0.02402156393670844,0.015990540583436616,11,0,0.7170000000000001,0.0594,2,1,0.284,0.174
92,Dog Blood - BREAK LAW.mp3,Disclosure - When A Fire Starts To Burn.mp3,0.024085096493015355,0.14773042946830373,2,1,0.00205,0.0373,7,1,0.00134,0.231
93,T-Pain - I'm Sprung.mp3,Marvin Gaye - Sexual Healing (Kygo Remix).mp3,0.024087447342848813,0.009960896480683356,0,0,0.0,0.108,0,0,0.0211,0.0427
94,Travis Scott - goosebumps.m4a,Daft Punk - One More Time (Capital People Remix).mp3,0.02412536306379397,0.056906158730158786,7,1,0.0,0.0484,2,1,0.0,0.133
95,Love Regenerator - CP-1.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.024148689299747988,0.04021333333333337,10,0,0.147,0.0553,1,1,0.0,0.142
96,Dillon Francis - Get Low.mp3,Polo & Pan - Zoom Zoom.mp3,0.02418472099488872,0.07478484729210773,11,0,0.71,0.0859,7,1,0.613,0.0367
97,Jack U - Mind (Malaa remix).mp3,FISHER - You Little Beauty.mp3,0.024246275497881647,0.007640380952381025,6,1,0.0197,0.0538,6,0,0.452,0.0924
98,Travis Scott - goosebumps.m4a,Kid Cudi - Pursuit of Happiness.mp3,0.024478243482026943,0.12814351518516273,7,1,0.0,0.0484,0,1,9.29e-05,0.0414
99,Love Regenerator - CP-1.mp3,FISHER - You Little Beauty.mp3,0.024496892408281668,0.03232596965810928,10,0,0.147,0.0553,6,0,0.452,0.0924
100,Hannah Wants  - Rhymes.mp3,Justice - Genesis.mp3,0.02452464712861521,0.07632309598052182,5,1,0.00315,0.0766,9,1,0.366,0.384
101,Tchami - Missing You.mp3,Four Tet - Baby.mp3,0.0245482281367958,0.0005511984629436611,8,1,0.00899,0.0564,0,1,0.00325,0.248
102,Chrome Sparks - Wake.mp3,Daft Punk - Aerodynamic.mp3,0.02463347972114964,0.024208938556797142,6,0,0.48,0.0409,7,1,0.861,0.0524
103,Ginuwine - Pony.mp3,Zhu - Exhale.mp3,0.024714179021082867,0.014565846340679266,8,0,0.0381,0.086,8,0,0.0807,0.124
104,Flume - Never Be Like You (Disclosure Remix).mp3,Dog Blood - BREAK LAW.mp3,0.02477453444870873,0.1110246865566605,2,1,0.000925,0.23,2,1,0.00205,0.0373
105,Rufus Du Sol - Underwater (Adam Port Remix).mp3,ODESZA - Bloom (Lane 8 Remix).mp3,0.02479258441225727,0.0591445227765727,11,1,0.785,0.0525,2,1,0.904,0.0437
106,Justice - D.A.N.C.E.mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.024877312963947996,0.04425076317303017,6,0,0.0,0.278,11,1,0.785,0.0525
107,RL Grime - Pressure (Valentino Khan Remix).mp3,Kid Cudi - Pursuit of Happiness.mp3,0.024926386323979404,0.09312351986953164,2,1,0.284,0.174,0,1,9.29e-05,0.0414
108,"Daft Punk - Harder, Better, Faster, Stronger.mp3",ODESZA - Loyal.mp3,0.02495127738925244,0.13351690625632734,6,0,0.00263,0.14400000000000002,2,1,0.7809999999999999,0.0745
109,Justin Martin - Don't Go (Dusky Remix).mp3,Daft Punk - Aerodynamic.mp3,0.0249955550440522,0.0013832158955916234,9,0,0.92,0.0595,7,1,0.861,0.0524
110,Hot Since 82 - Veins.mp3,Kid Cudi - Pursuit of Happiness.mp3,0.02506114545137756,0.07566123337699622,9,0,0.726,0.0547,0,1,9.29e-05,0.0414
111,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Galantis - Runaway (U&I).mp3,0.02507957219929873,0.02406501587301584,6,0,0.00417,0.21,1,1,0.00193,0.0469
112,Jack U - Mind (Malaa remix).mp3,Backstreet Boys - Everybody (Backstreet's Back).mp3,0.02522406294930741,0.13910142472297052,6,1,0.0197,0.0538,10,0,3.27e-06,0.0402
113,Tchami - Missing You.mp3,RL Grime - Pressure (Valentino Khan Remix).mp3,0.025250904125392853,0.007808780116179481,8,1,0.00899,0.0564,2,1,0.284,0.174
114,Four Tet - Baby.mp3,Hannah Wants  - Rhymes.mp3,0.025297169337235158,0.008548365333481594,0,1,0.00325,0.248,5,1,0.00315,0.0766
115,Zhu - My Life (Kyle Watson Remix).mp3,Disclosure - When A Fire Starts To Burn.mp3,0.025475845726066808,0.007559869287421409,5,0,0.789,0.0985,7,1,0.00134,0.231
116,A$AP Ferg - Work (DJZA Tech House Remix).wav,Dog Blood - TURN OFF THE LIGHTS.mp3,0.02548878851775991,0.04047339682539695,1,1,0.0,0.142,11,0,0.7170000000000001,0.0594
117,A$AP Ferg - Work (DJZA Tech House Remix).wav,Tchami - Missing You.mp3,0.025517467527457826,0.032094476190476263,1,1,0.0,0.142,8,1,0.00899,0.0564
118,Denzel Curry - SPEEDBOAT.mp3,Jack U - Mind (Malaa remix).mp3,0.025568268412252636,0.025211213037718398,6,1,0.0,0.131,6,1,0.0197,0.0538
119,Justice - Genesis.mp3,Malaa - Notorious.mp3,0.025624626296612232,0.05102729486138981,9,1,0.366,0.384,2,1,0.0016,0.0468
120,Polo & Pan - Zoom Zoom.mp3,Dog Blood - BREAK LAW.mp3,0.02572646668171149,0.14883567545716644,7,1,0.613,0.0367,2,1,0.00205,0.0373
121,Justin Martin - Don't Go (Dusky Remix).mp3,Justice - Genesis.mp3,0.025799012725077463,0.051403186536243616,9,0,0.92,0.0595,9,1,0.366,0.384
122,Kaskade - Tight.mp3,Dog Blood - TURN OFF THE LIGHTS.mp3,0.0259963549787092,0.032350925291295525,1,0,0.015,0.126,11,0,0.7170000000000001,0.0594
123,Hot Since 82 - Veins.mp3,Dog Blood - TURN OFF THE LIGHTS.mp3,0.026147157147844442,0.0324841329365561,9,0,0.726,0.0547,11,0,0.7170000000000001,0.0594
124,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Schoolboy Q - 5200.mp3,0.026187291168715703,0.04017269841269837,9,1,0.0,0.0619,4,1,0.0,0.413
125,Skrillex - Face My Fears.m4a,Kodak Black - Patty Cake.mp3,0.02619667501475566,0.05175089089641938,1,0,0.0,0.0991,1,0,0.0,0.19
126,Drake - Get It Together.mp3,Disclosure - Latch.mp3,0.026235921258863624,0.008402603577459755,5,0,0.391,0.0514,1,1,0.000193,0.0919
127,A$AP Ferg - Work (DJZA Tech House Remix).wav,James Blake  - Limit To Your Love (Club remix).mp3,0.026244621952163438,0.0,1,1,0.0,0.142,10,0,0.242,0.096
128,Galantis - Runaway (U&I).mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.026391758327636825,0.02406501587301584,1,1,0.00193,0.0469,10,0,0.242,0.096
129,Hot Since 82 - Veins.mp3,Hugo Massien - No Return.mp3,0.02641409546406808,0.007737904761904724,9,0,0.726,0.0547,4,1,0.8,0.12
130,Disclosure - Latch.mp3,Seven Lions - Strangers.mp3,0.026504227651608304,0.06542554063581074,1,1,0.000193,0.0919,0,0,1.6e-06,0.0394
