,track_x,track_y,dist,bpm_inc,key_x,mode_x,instrumentalness_x,speechiness_x,key_y,mode_y,instrumentalness_y,speechiness_y
131,Chrome Sparks - Wake.mp3,Justice - D.A.N.C.E.mp3,0.026511638751274574,0.061779409812856824,6,0,0.48,0.0409,6,0,0.0,0.278
132,Drake - Nice For What.mp3,Dr Dre - The Next Episode.mp3,0.026536633267008787,0.020354626635544156,8,1,0.000109,0.0705,10,0,0.0,0.27
133,Beyoncé - Single Ladies (Put a Ring on It).mp3,Backstreet Boys - I Want It That Way.mp3,0.02660558563320883,0.023909593304279945,1,1,0.0,0.29600000000000004,6,0,0.0,0.0261
134,Drake - Nice For What.mp3,Flume - Holdin' On.mp3,0.026643949594038516,0.03710037422406799,8,1,0.000109,0.0705,8,1,0.0,0.119
135,Tchami - Missing You.mp3,Flume - Never Be Like You (Disclosure Remix).mp3,0.02668963997003176,0.058441125483397915,8,1,0.00899,0.0564,2,1,0.000925,0.23
136,Kaskade - Tight.mp3,ALICE DEEJAY - Better Off Alone.mp3,0.026799873731131255,0.10433415312663796,1,0,0.015,0.126,8,0,0.769,0.0565
137,Justice - Genesis.mp3,Tchami - Missing You.mp3,0.026858763979374832,0.08492588953910557,9,1,0.366,0.384,8,1,0.00899,0.0564
138,RL Grime - Pressure (Valentino Khan Remix).mp3,What So Not - Goh (AC Slater Remix).mp3,0.02693425660510156,0.025292978446497246,2,1,0.284,0.174,6,1,0.92,0.062
139,Dog Blood - BREAK LAW.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.026976176941406325,0.13938621590088338,2,1,0.00205,0.0373,1,1,0.0,0.142
140,Beyoncé - Drunk in Love.mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.02699928138298036,0.13828870571786256,5,0,0.00104,0.0468,5,0,0.789,0.0985
141,Justin Martin - Don't Go (Dusky Remix).mp3,Four Tet - Baby.mp3,0.027007468168602496,0.03245254810192407,9,0,0.92,0.0595,0,1,0.00325,0.248
142,Disclosure - Omen (Jonas Rathsman Remix).mp3,Bonobo - Bambro Koyo Ganda.mp3,0.027106571502592363,0.07346906975536288,5,0,0.8540000000000001,0.0336,1,1,0.334,0.0572
143,Tchami - Missing You.mp3,Skrillex - Midnight Hour.mp3,0.027160487987090632,0.008080776008509542,8,1,0.00899,0.0564,0,1,0.000392,0.0685
144,Bicep - Just.mp3,Tchami - Missing You.mp3,0.027195815663044375,0.05828236196063397,7,1,0.669,0.0599,8,1,0.00899,0.0564
145,Disclosure - When A Fire Starts To Burn.mp3,Justin Martin - Don't Go (Dusky Remix).mp3,0.02725783689471165,0.00711778471138838,7,1,0.00134,0.231,9,0,0.92,0.0595
146,Chris Lake - I Want You.mp3,Ginuwine - Pony.mp3,0.027301620650984255,0.13611928836554466,11,0,0.35100000000000003,0.0712,8,0,0.0381,0.086
147,Bicep - Just.mp3,Flume - Never Be Like You (Disclosure Remix).mp3,0.027413837364198303,0.0001500200026671464,7,1,0.669,0.0599,2,1,0.000925,0.23
148,Disclosure - When A Fire Starts To Burn.mp3,Skrillex - Midnight Hour.mp3,0.02746311093639927,0.016377835866653766,7,1,0.00134,0.231,0,1,0.000392,0.0685
149,Zhu - My Life (Kyle Watson Remix).mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.027665743024281403,0.0002347217480369826,5,0,0.789,0.0985,1,1,0.0,0.142
150,Dog Blood - BREAK LAW.mp3,Bicep - Just.mp3,0.02769880903051741,0.111191362483101,2,1,0.00205,0.0373,7,1,0.669,0.0599
151,Disclosure - Holding On.mp3,Beyonce - Formation.mp3,0.027823884568771436,0.016709574799534152,5,1,0.000246,0.333,5,0,0.0,0.237
152,Tchami - Prophecy.mp3,Yaeji - raingurl.mp3,0.02786499144753825,0.02404646102649442,11,1,0.772,0.0487,6,0,0.00353,0.0506
153,Jack U - Mind (Malaa remix).mp3,Disclosure - Holding On.mp3,0.027865024532392108,0.0077785396825396065,6,1,0.0197,0.0538,5,1,0.000246,0.333
154,Dog Blood - BREAK LAW.mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.027873380747086986,0.06531844361723788,2,1,0.00205,0.0373,6,0,0.395,0.0479
155,Justin Martin - Don't Go (Dusky Remix).mp3,Four Tet - Planet.mp3,0.027889611151578262,0.03177814612584493,9,0,0.92,0.0595,0,1,0.862,0.0747
156,Disclosure - When A Fire Starts To Burn.mp3,Travis Scott - goosebumps.m4a,0.027957074797603582,0.049222254493820096,7,1,0.00134,0.231,7,1,0.0,0.0484
157,Dog Blood - TURN OFF THE LIGHTS.mp3,Kanye West - Father Stretch My Hands Pt. 1.mp3,0.02809162082955973,0.13210066496887402,11,0,0.7170000000000001,0.0594,7,1,0.0,0.0549
158,Skrillex - Midnight Hour.mp3,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,0.02817188878115715,0.02556969312102127,0,1,0.000392,0.0685,9,0,0.82,0.0368
159,Tchami - Missing You.mp3,Dog Blood - TURN OFF THE LIGHTS.mp3,0.028192152780231305,0.00811836593278533,8,1,0.00899,0.0564,11,0,0.7170000000000001,0.0594
160,Getter - Something New.mp3,Kanye West - Flashing Lights.mp3,0.028249609391278088,0.005165690925047529,6,0,0.103,0.0941,6,0,0.0,0.0399
161,Chris Lake - I Want You.mp3,Tchami - Prophecy.mp3,0.02832553652465643,0.0,11,0,0.35100000000000003,0.0712,11,1,0.772,0.0487
162,Dog Blood - BREAK LAW.mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.02858923355971144,0.09280145193251482,2,1,0.00205,0.0373,11,1,0.785,0.0525
163,Rufus Du Sol - Brighter.mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.028869545105638137,0.04310885749656578,5,0,4.72e-05,0.0475,5,0,0.789,0.0985
164,Beyoncé - Drunk in Love.mp3,Flume - The Difference.mp3,0.028892937500541317,0.14232664429050926,5,0,0.00104,0.0468,1,1,0.000153,0.0909
165,Porter Robinson - Easy.m4a,Daft Punk - Aerodynamic.mp3,0.028917082335850837,0.04138256497046426,2,1,0.0,0.0426,7,1,0.861,0.0524
166,Disclosure - Latch.mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.029057808051065982,0.008459987211647094,1,1,0.000193,0.0919,5,0,0.789,0.0985
167,Rufus Du Sol - Underwater (Adam Port Remix).mp3,Justice - Genesis.mp3,0.029213157054896462,0.008209815898509235,11,1,0.785,0.0525,9,1,0.366,0.384
168,Denzel Curry - SPEEDBOAT.mp3,Linkin Park - In The End.mp3,0.029216807976016168,0.14150252513243886,6,1,0.0,0.131,3,0,0.0,0.0584
169,Chrome Sparks - Wake.mp3,"Daft Punk - Harder, Better, Faster, Stronger.mp3",0.02925276913094422,0.02898405793478153,6,0,0.48,0.0409,6,0,0.00263,0.14400000000000002
170,Tchami - Missing You.mp3,Dillon Francis - Masta Blasta (THE REBIRTH).mp3,0.029375521030444125,0.14169737629531642,8,1,0.00899,0.0564,7,1,0.119,0.414
171,FISHER - Losing It.mp3,Shiba San - Show Me Show Me.mp3,0.0294270076081813,0.01630147566974264,2,1,0.7,0.0576,11,0,0.918,0.0586
172,ODESZA - Loyal.mp3,AC Slater - Fly Kicks (Wax Motif Remix).mp3,0.0294758276296682,0.11947306117225502,2,1,0.7809999999999999,0.0745,11,0,0.728,0.0492
173,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Tchami - Prophecy.mp3,0.02950418241625748,0.01593803174603171,6,0,0.00417,0.21,11,1,0.772,0.0487
174,Dillon Francis - Need You.mp3,Yaeji - raingurl.mp3,0.02959488081411905,0.1433802842061076,4,0,0.0545,0.196,6,0,0.00353,0.0506
175,Hannah Wants  - Rhymes.mp3,Childish Gambino - This Is America (remix).mp3,0.02968385387681194,0.015950197966309282,5,1,0.00315,0.0766,10,0,0.174,0.0559
176,Chrome Sparks - Wake.mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.029730728026722126,0.01678585954446862,6,0,0.48,0.0409,11,1,0.785,0.0525
177,Schoolboy Q - 5200.mp3,Hot Since 82 - Veins.mp3,0.029915476449195236,0.03218574343341478,4,1,0.0,0.413,9,0,0.726,0.0547
178,Kanye West - Father Stretch My Hands Pt. 1.mp3,Disclosure - When A Fire Starts To Burn.mp3,0.0299659359159419,0.09603140916808148,7,1,0.0,0.0549,7,1,0.00134,0.231
179,ODESZA - Say My Name (feat. Zyra).mp3,Travis Scott - goosebumps.m4a,0.0300512734519546,0.1303890550031293,6,0,0.395,0.0479,7,1,0.0,0.0484
180,Justin Timberlake - Cry Me a River.mp3,Zhu - Exhale.mp3,0.030226010979234406,0.05559881415865976,8,0,0.0,0.17600000000000002,8,0,0.0807,0.124
181,Backstreet Boys - Everybody (Backstreet's Back).mp3,Denzel Curry - SPEEDBOAT.mp3,0.030273257386096156,0.11108951037298304,10,0,3.27e-06,0.0402,6,1,0.0,0.131
182,Four Tet - Baby.mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.030412065100862758,0.03290575362955028,0,1,0.00325,0.248,5,0,0.789,0.0985
183,Kendrick Lamar – HUMBLE (Skrillex Remix).mp3,Beyoncé - Drunk in Love.mp3,0.030479235379916314,0.07140612725844457,11,1,8.23e-05,0.272,5,0,0.00104,0.0468
184,Ginuwine - Pony.mp3,Tchami - Prophecy.mp3,0.03054593149552151,0.13611928836554466,8,0,0.0381,0.086,11,1,0.772,0.0487
185,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,0.03058423824663507,0.0,6,0,0.00417,0.21,1,1,0.0,0.219
186,RL Grime - Pressure (Valentino Khan Remix).mp3,Four Tet - Baby.mp3,0.03064532125238115,0.008364282766720646,2,1,0.284,0.174,0,1,0.00325,0.248
187,Disclosure - Latch.mp3,Against All Logic - You Are Going to Love Me and Scream.mp3,0.030652212524026744,0.024527404784155483,1,1,0.000193,0.0919,8,0,0.772,0.0749
188,Rufus Du Sol - Underwater (Adam Port Remix).mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.03069501021404081,0.025797927821431213,11,1,0.785,0.0525,6,0,0.395,0.0479
189,Dog Blood - TURN OFF THE LIGHTS.mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.03069937349918817,0.04047339682539695,11,0,0.7170000000000001,0.0594,9,1,0.0,0.0619
190,Zhu - My Life (Kyle Watson Remix).mp3,What So Not - Goh (AC Slater Remix).mp3,0.030728587936393343,0.050246458241883514,5,0,0.789,0.0985,6,1,0.92,0.062
191,Chris Lake - I Want You.mp3,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,0.030797513205843736,0.01593803174603171,11,0,0.35100000000000003,0.0712,6,0,0.00417,0.21
192,Flume - You & Me.mp3,Cardi B - I Like It (Dillon Francis Remix).mp3,0.030823826863047837,0.00021980949843460358,10,0,0.000114,0.0257,5,0,1.49e-05,0.149
193,Chrome Sparks - Wake.mp3,Dillon Francis - Need You.mp3,0.03086645394747295,0.07177499307794692,6,0,0.48,0.0409,4,0,0.0545,0.196
194,Four Tet - Only Human.mp3,Jack U - Mind (Malaa remix).mp3,0.030906811100375086,0.0321188571428571,10,0,0.138,0.0691,6,1,0.0197,0.0538
195,Justin Timberlake - Cry Me a River.mp3,Ginuwine - Pony.mp3,0.03093345364691228,0.04044386864191967,8,0,0.0,0.17600000000000002,8,0,0.0381,0.086
196,Kanye West - Fade.mp3,Flume - Never Be Like You (Disclosure Remix).mp3,0.031115722504005832,0.1319458857714297,9,0,0.0,0.0908,2,1,0.000925,0.23
197,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Four Tet - Only Human.mp3,0.031136293455644164,0.0321188571428571,6,0,0.00417,0.21,10,0,0.138,0.0691
198,Disclosure - When A Fire Starts To Burn.mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.031204957069753174,0.05026437093275478,7,1,0.00134,0.231,11,1,0.785,0.0525
199,Beyoncé - Single Ladies (Put a Ring on It).mp3,Kanye West - Flashing Lights.mp3,0.031519217742590686,0.06892531111160223,1,1,0.0,0.29600000000000004,6,0,0.0,0.0399
200,Flume - Never Be Like You (Disclosure Remix).mp3,Sacha Robotti - Low Key Goddess.mp3,0.031548197474939345,0.03360448059741308,2,1,0.000925,0.23,7,0,0.871,0.0417
201,Beyoncé - Single Ladies (Put a Ring on It).mp3,Drake - 0 To 100.mp3,0.03155323140428638,0.09522811944422437,1,1,0.0,0.29600000000000004,11,0,0.0,0.39
202,RL Grime - Pressure (Valentino Khan Remix).mp3,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,0.03174402543727792,0.025292978446497246,2,1,0.284,0.174,9,0,0.82,0.0368
203,Backstreet Boys - Everybody (Backstreet's Back).mp3,Dr Dre - The Next Episode.mp3,0.03181416345672836,0.13354320793325986,10,0,3.27e-06,0.0402,10,0,0.0,0.27
204,What So Not - Goh (AC Slater Remix).mp3,Chris Lake - I Want You.mp3,0.031829981073700546,0.033527604633303586,6,1,0.92,0.062,11,0,0.35100000000000003,0.0712
205,Justice - Genesis.mp3,Four Tet - Planet.mp3,0.031885496903422954,0.08481483063517135,9,1,0.366,0.384,0,1,0.862,0.0747
206,RL Grime - Pressure (Valentino Khan Remix).mp3,Hugo Massien - No Return.mp3,0.031937411507602737,0.024097523809523808,2,1,0.284,0.174,4,1,0.8,0.12
207,Sacha Robotti - Low Key Goddess.mp3,Bicep - Just.mp3,0.031955235570055515,0.033449442509291466,7,0,0.871,0.0417,7,1,0.669,0.0599
208,Ginuwine - Pony.mp3,What So Not - Goh (AC Slater Remix).mp3,0.03235809654256201,0.09926361257534158,8,0,0.0381,0.086,6,1,0.92,0.062
209,Disclosure - When A Fire Starts To Burn.mp3,Four Tet - Planet.mp3,0.032544737662180294,0.0244860748055636,7,1,0.00134,0.231,0,1,0.862,0.0747
210,Kendrick Lamar – HUMBLE (Skrillex Remix).mp3,Ginuwine - Pony.mp3,0.032620716807844924,0.056363713175237966,11,1,8.23e-05,0.272,8,0,0.0381,0.086
211,ODESZA - Bloom (Lane 8 Remix).mp3,Chris Lake - I Want You.mp3,0.03266757838929545,9.600307209819708e-05,2,1,0.904,0.0437,11,0,0.35100000000000003,0.0712
212,James Blake  - Limit To Your Love (Club remix).mp3,Backstreet Boys - Everybody (Backstreet's Back).mp3,0.032738592788638415,0.13910142472297052,10,0,0.242,0.096,10,0,3.27e-06,0.0402
213,Disclosure - Omen (Jonas Rathsman Remix).mp3,RL Grime - Tell Me.mp3,0.03281345708188809,0.12939800814483304,5,0,0.8540000000000001,0.0336,5,0,0.489,0.0512
214,RL Grime - Tell Me.mp3,Skrillex - Mumbai Power.mp3,0.032891832161640835,0.0007140256049581531,5,0,0.489,0.0512,8,1,0.284,0.0464
215,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Hugo Massien - No Return.mp3,0.03297956270442925,0.0,9,1,0.0,0.0619,4,1,0.8,0.12
216,Ginuwine - Pony.mp3,Kodak Black - Patty Cake.mp3,0.032979620045550065,0.0709035092660395,8,0,0.0381,0.086,1,0,0.0,0.19
217,Kanye West - Father Stretch My Hands Pt. 1.mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.03300862139716105,0.043576683644595465,7,1,0.0,0.0549,11,1,0.785,0.0525
218,Dog Blood - BREAK LAW.mp3,Kanye West - Fade.mp3,0.03302674175217125,0.018830543972527872,2,1,0.00205,0.0373,9,0,0.0,0.0908
219,Beyoncé - Crazy In Love.mp3,Dog Blood - BREAK LAW.mp3,0.03307009079627058,0.08903342913326268,2,0,0.0,0.226,2,1,0.00205,0.0373
220,Bicep - Just.mp3,Shiba San - Okay.mp3,0.033084497108482734,0.025124581256979053,7,1,0.669,0.0599,2,1,0.866,0.0414
221,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Disclosure - When A Fire Starts To Burn.mp3,0.033090529433542584,0.007323428571428517,9,1,0.0,0.0619,7,1,0.00134,0.231
222,Bad Bunny - Estamos Bien.mp3,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,0.033091958041036006,0.07771092481836471,9,0,4.57e-06,0.173,9,0,0.82,0.0368
223,Bad Bunny - Estamos Bien.mp3,Kid Cudi - Pursuit of Happiness.mp3,0.033099855312609755,0.03995593223279574,9,0,4.57e-06,0.173,0,1,9.29e-05,0.0414
224,Skrillex - Midnight Hour.mp3,Justice - Genesis.mp3,0.03310667587212552,0.07622912306180844,0,1,0.000392,0.0685,9,1,0.366,0.384
225,Disclosure - Stimulation.mp3,Dillon Francis - Masta Blasta (THE REBIRTH).mp3,0.03321291015614285,0.12397866633591235,7,1,0.573,0.158,7,1,0.119,0.414
226,Hannah Wants  - Rhymes.mp3,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,0.033253932512733106,0.04994333144438132,5,1,0.00315,0.0766,10,1,0.861,0.0315
227,Kid Cudi - Pursuit of Happiness.mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.0333719419072425,0.06740178006020281,0,1,9.29e-05,0.0414,9,1,0.0,0.0619
228,Four Tet - Planet.mp3,Skrillex - Midnight Hour.mp3,0.03338524900684428,0.007977583387575572,0,1,0.862,0.0747,0,1,0.000392,0.0685
229,Dillon Francis - Need You.mp3,Daft Punk - One More Time (Capital People Remix).mp3,0.03339847561661688,0.09901550539920152,4,0,0.0545,0.196,2,1,0.0,0.133
230,Shiba San - Okay.mp3,Hannah Wants  - Rhymes.mp3,0.033423805193588244,0.02415926254094946,2,1,0.866,0.0414,5,1,0.00315,0.0766
231,Daft Punk - One More Time (Capital People Remix).mp3,Disclosure - When A Fire Starts To Burn.mp3,0.033427232662841026,0.007323428571428517,2,1,0.0,0.133,7,1,0.00134,0.231
232,Bicep - Just.mp3,Skrillex - Midnight Hour.mp3,0.03344165967452,0.049799170013832966,7,1,0.669,0.0599,0,1,0.000392,0.0685
233,Ekali - Unfaith.mp3,Daft Punk - Aerodynamic.mp3,0.033462368091098205,0.0744332883110121,4,0,0.231,0.101,7,1,0.861,0.0524
234,Daft Punk - Aerodynamic.mp3,M83 - Midnight City (Eric Prydz Remix).mp3,0.033486101399263266,0.03339245903239979,7,1,0.861,0.0524,7,1,0.0672,0.141
235,Drake - Get It Together.mp3,What So Not - Goh (AC Slater Remix).mp3,0.033504529433480895,0.05030622302070547,5,0,0.391,0.0514,6,1,0.92,0.062
236,James Blake  - Limit To Your Love (Club remix).mp3,Drake - Get It Together.mp3,0.033650820330485165,0.00029164058498825393,10,0,0.242,0.096,5,0,0.391,0.0514
237,RL Grime - Pressure (Valentino Khan Remix).mp3,Hot Since 82 - Veins.mp3,0.033690153476293686,0.016234001887112038,2,1,0.284,0.174,9,0,0.726,0.0547
238,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,Kanye West - Fade.mp3,0.03370586173714465,0.1320590954546314,10,1,0.861,0.0315,9,0,0.0,0.0908
239,A$AP Ferg - Work (DJZA Tech House Remix).wav,Drake - Get It Together.mp3,0.03374580715180818,0.00029164058498825393,1,1,0.0,0.142,5,0,0.391,0.0514
240,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Travis Scott - goosebumps.m4a,0.033750254240699815,0.056906158730158786,9,1,0.0,0.0619,7,1,0.0,0.0484
241,Rihanna - Kiss It Better (Four Tet Remix).mp3,Against All Logic - You Are Going to Love Me and Scream.mp3,0.03387118497413038,0.04143994000249989,3,0,0.000877,0.0431,8,0,0.772,0.0749
242,Justice - D.A.N.C.E.mp3,RL Grime - Pressure (Valentino Khan Remix).mp3,0.0339093440071421,0.11500243330531346,6,0,0.0,0.278,2,1,0.284,0.174
243,Hugo Massien - No Return.mp3,Kid Cudi - Pursuit of Happiness.mp3,0.034048037040242896,0.06740178006020281,4,1,0.8,0.12,0,1,9.29e-05,0.0414
244,Daft Punk - Aerodynamic.mp3,Justice - D.A.N.C.E.mp3,0.03407229675866568,0.0874839623058886,7,1,0.861,0.0524,6,0,0.0,0.278
245,Shiba San - Okay.mp3,Skrillex - Midnight Hour.mp3,0.03410965325237495,0.02406984400529995,2,1,0.866,0.0414,0,1,0.000392,0.0685
246,Justin Martin - Don't Go (Dusky Remix).mp3,Tchami - Missing You.mp3,0.034266608293929954,0.031883775351014096,9,0,0.92,0.0595,8,1,0.00899,0.0564
247,Bicep - Just.mp3,Disclosure - When A Fire Starts To Burn.mp3,0.034333731109819784,0.03288278528691175,7,1,0.669,0.0599,7,1,0.00134,0.231
248,Bad Bunny - Estamos Bien.mp3,Jamie xx - SeeSaw (Club Version).mp3,0.034399214456205404,0.04278338046261776,9,0,4.57e-06,0.173,9,0,0.934,0.0438
249,Chris Lake - Y.O.D.O.mp3,Justin Bieber - Yummy (Dance remix).wav,0.03461904681705004,0.00793295238095235,9,0,0.8959999999999999,0.0616,9,0,0.0,0.0897
250,Tchami - Missing You.mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.03462172431917858,0.032094476190476263,8,1,0.00899,0.0564,9,1,0.0,0.0619
251,Jamie xx - Hold Tight.mp3,Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,0.03474335785301992,0.020009650793650798,1,1,0.936,0.0389,1,1,0.0,0.219
252,Jamie xx - SeeSaw (Club Version).mp3,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,0.034747732243534904,0.033494534924647316,9,0,0.934,0.0438,9,0,0.82,0.0368
253,Marvin Gaye - Sexual Healing (Kygo Remix).mp3,Flume - Holdin' On.mp3,0.034748006240322586,0.12141738753844973,0,0,0.0211,0.0427,8,1,0.0,0.119
254,ODESZA - Say My Name (feat. Zyra).mp3,Justice - D.A.N.C.E.mp3,0.034752005086998175,0.017988762553643206,6,0,0.395,0.0479,6,0,0.0,0.278
255,Kanye West - Father Stretch My Hands Pt. 1.mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.034853084411751584,0.01733163554046401,7,1,0.0,0.0549,6,0,0.395,0.0479
256,Hannah Wants  - Rhymes.mp3,Beyonce - Formation.mp3,0.034874395172804586,0.032984602266205185,5,1,0.00315,0.0766,5,0,0.0,0.237
257,Zhu - My Life (Kyle Watson Remix).mp3,Childish Gambino - This Is America (remix).mp3,0.03490342177525134,0.008071989464956537,5,0,0.789,0.0985,10,0,0.174,0.0559
258,Galantis - Runaway (U&I).mp3,Disclosure - Latch.mp3,0.034908447599718284,0.032970996671749145,1,1,0.00193,0.0469,1,1,0.000193,0.0919
259,ODESZA - Bloom (Lane 8 Remix).mp3,RL Grime - Pressure (Valentino Khan Remix).mp3,0.03492952938128609,0.008128260104323267,2,1,0.904,0.0437,2,1,0.284,0.174
260,Beyonce - Formation.mp3,Rufus Du Sol - Brighter.mp3,0.034999942665736285,0.03418861397052598,5,0,0.0,0.237,5,0,4.72e-05,0.0475
261,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,What So Not - Goh (AC Slater Remix).mp3,0.035069644088761606,0.0500000004063493,9,1,0.0,0.0619,6,1,0.92,0.062
